Date,EventID,Magnitude,Date_decimal,Longitude,Latitude,Depth
25/06/2012 13:05:28,168752,5.3,2012.482365,28.9333,36.4792,34.02
26/06/2012 14:11:21,168850,4.1,2012.485222,31.465,35.3522,4.48
26/06/2012 14:34:21,168852,4.2,2012.485266,31.6072,35.3762,26.95
27/06/2012 03:31:07,168881,4,2012.486739,43.6643,39.0075,1.21
28/06/2012 08:39:16,168959,4.2,2012.490056,43.3507,38.749,22.34
4/7/2012 8:45,169361,4.2,2012.506461,27.891,39.9467,24.28
4/7/2012 23:46,169403,5,2012.508171,26.9993,35.1613,34.09
7/7/2012 7:07,169595,4,2012.514473,30.4077,40.7608,7.06
7/7/2012 7:51,169600,4.3,2012.514556,26.794,36.5465,46.44
9/7/2012 13:55,169703,6,2012.52071,28.8563,35.7135,40.45
18/07/2012 17:46:43,170292,4,2012.54574,28.2912,37.1728,25.4
20/07/2012 16:20:16,170421,4.3,2012.55104,43.3748,38.6463,19.55
21/07/2012 20:45:13,170493,4.2,2012.554275,26.1923,36.3226,102.13
22/07/2012 09:26:02,170508,5,2012.555719,36.3707,37.574,4.56
24/07/2012 20:20:38,170688,4,2012.562425,28.2209,33.7025,6.19
24/07/2012 22:53:39,170696,4.3,2012.562716,43.3355,38.646,12.66
25/07/2012 21:28:28,170774,4.6,2012.565286,26.2208,40.427,27.77
31/07/2012 23:12:12,171179,4.2,2012.581877,43.0523,38.663,22.51
3/8/2012 10:18,171389,4.6,2012.588605,28.065,38.7202,22.61
4/8/2012 2:23,171451,4.2,2012.590437,28.069,38.7178,22.94
5/8/2012 20:37,171565,5.3,2012.595244,42.9798,37.4635,12.94
6/8/2012 15:22,171616,4.1,2012.597378,24.9383,38.8628,24.86
7/8/2012 23:17,171692,4,2012.601012,28.053,38.7327,18.05
7/8/2012 23:57,171693,4.2,2012.601088,28.0463,38.7242,22.21
19/08/2012 19:27:22,172465,4.4,2012.633362,43.6988,39.6547,11.93
19/08/2012 23:08:22,172485,4.3,2012.633782,43.7038,39.6515,12.71
25/08/2012 07:24:46,172759,4.1,2012.648385,28.033,38.7117,17.4
31/08/2012 14:14:49,173116,4.2,2012.665556,39.9912,39.4928,15.86
4/9/2012 14:04,173359,4.3,2012.676466,28.0272,35.4973,41.08
5/9/2012 15:49,173415,4.1,2012.679396,27.6217,38.974,20.71
8/9/2012 10:01,173598,4.3,2012.686933,37.1293,37.2895,21.68
9/9/2012 19:31,173662,4.6,2012.690747,24.9923,39.9739,20.45
16/09/2012 07:54:14,174065,4.7,2012.70855,35.6632,37.5058,24.21
19/09/2012 09:17:46,174312,5.1,2012.716905,37.1398,37.2838,22.35
22/09/2012 03:51:49,174633,4.2,2012.724484,27.0843,35.1771,33.6
23/09/2012 09:10:42,174712,4.3,2012.727821,42.9545,38.7085,18.56
24/09/2012 16:13:40,174810,4,2012.731356,43.749,38.5477,6.23
26/09/2012 01:28:35,174914,4.7,2012.735141,29.9634,34.8569,12.85
29/09/2012 02:39:29,175194,4.1,2012.743472,27.6848,35.0372,28.2
29/09/2012 05:25:40,175209,4.1,2012.743787,27.8822,35.2657,19.8
5/10/2012 10:25,175722,4.5,2012.76075,33.7987,39.3502,19.84
6/10/2012 20:37,175815,4.5,2012.764642,25.2328,40.1865,6.53
16/10/2012 01:16:18,176414,4.6,2012.789762,37.1484,37.2773,13.3
16/10/2012 10:25:04,176463,4.6,2012.790803,37.1372,37.271,28.96
26/10/2012 09:40:33,177129,4.3,2012.818041,31.4583,36.5058,53.52
30/10/2012 00:12:35,177315,4.1,2012.827893,29.1787,39.1385,21.35
10/11/2012 11:00,177973,4,2012.859177,43.1632,38.676,17.6
13/11/2012 23:55:48,178187,4.7,2012.868844,37.12,37.3055,23.41
14/11/2012 00:03:20,178189,4,2012.868859,37.1902,37.3368,7.1
14/11/2012 07:24:28,178241,4.4,2012.869696,29.693,35.8452,29.37
18/11/2012 19:18:45,178627,4,2012.88198,37.133,37.3262,27.95
20/11/2012 17:56:28,178771,4.2,2012.887288,39.8407,39.489,11.9
24/11/2012 16:04:28,179088,4.5,2012.898005,43.5725,38.833,17.53
24/11/2012 21:04:17,179097,4.3,2012.898574,27.9387,36.6002,11.66
24/11/2012 21:31:15,179100,4.2,2012.898625,27.9277,36.5883,20.59
26/11/2012 17:35:41,179419,4.8,2012.903642,27.9523,36.6177,7.4
30/11/2012 02:32:36,179881,4.2,2012.912858,28.6405,37.2087,20.27
1/12/2012 3:51,179949,4.1,2012.91574,38.3485,37.4735,17.86
2/12/2012 19:02,180060,4,2012.920201,27.9543,36.6298,4.05
6/12/2012 12:38,180270,4,2012.930401,43.667,38.8222,19.57
7/12/2012 4:50,180326,4.1,2012.932246,31.5755,36.6823,90.08
12/12/2012 1:18,180643,4.1,2012.945504,36.237,37.328,20.12
12/12/2012 7:52,180659,4,2012.946252,40.9137,39.3738,14.84
12/12/2012 21:57,180710,4,2012.947855,26.0307,40.146,24.38
16/12/2012 07:03:09,180939,4.1,2012.957087,27.7263,35.361,26.59
24/12/2012 04:14:48,181607,4,2012.978626,37.0177,37.8497,12.4
24/12/2012 22:41:13,181670,4.4,2012.980725,26.5405,36.6978,36.73
25/12/2012 15:35:52,181732,4.1,2012.98265,34.1,39.8472,17.12
27/12/2012 16:09:10,181993,4,2012.988178,28.9237,36.2252,25.14
8/1/2013 6:05,182977,4.7,2013.019873,37.9788,37.936,15.35
8/1/2013 14:16,183024,5.6,2013.020807,25.67,39.68,22.9
9/1/2013 15:41,183159,4.9,2013.023709,25.658,39.7075,22.81
10/1/2013 5:49,183245,4.2,2013.025323,25.5828,39.6408,21.88
11/1/2013 0:30,183324,4.6,2013.027455,25.5208,39.679,26.83
11/1/2013 21:56,183418,4.2,2013.029902,25.9448,40.3985,24.78
12/1/2013 13:47,183497,4,2013.031712,25.6733,39.6447,6.89
12/1/2013 20:50,183518,4.1,2013.032516,26.0447,38.8458,32.95
13/01/2013 08:55:14,183562,4.5,2013.033895,25.5837,39.6758,24.87
13/01/2013 17:54:32,183609,4.3,2013.034921,25.6377,39.652,25.5
19/01/2013 19:26:40,184151,4.2,2013.051535,25.6795,39.6382,20.91
29/01/2013 01:48:52,184934,4.3,2013.076919,27.0355,35.4082,7.45
31/01/2013 01:45:53,185133,4,2013.082393,43.6605,38.8235,16.2
4/2/2013 7:57,185503,4.3,2013.094059,26.0745,35.8833,26.04
10/2/2013 18:10,185981,4.1,2013.111664,25.5945,39.731,19.18
11/2/2013 15:00,186069,4,2013.114042,25.6595,39.7292,23.09
12/2/2013 17:00,186148,4.3,2013.11701,43.22,38.5935,22.41
12/2/2013 20:20,186161,4.2,2013.117391,36.9522,37.1065,12.99
19/02/2013 12:34:52,186768,4.3,2013.135683,28.3343,34.9338,6.04
20/02/2013 06:59:01,186816,4.1,2013.137784,29.3203,37.9095,22.78
21/02/2013 10:18:49,186928,4.6,2013.140903,26.8907,37.3502,25.98
25/02/2013 08:03:44,187319,4.1,2013.151605,44.7523,37.188,4.09
27/02/2013 22:05:57,187555,4.1,2013.158687,26.5115,36.7298,140.27
3/3/2013 11:22,187825,4,2013.168422,34.608,36.1057,24.16
7/3/2013 1:02,188078,4,2013.178201,26.6598,35.869,29.14
7/3/2013 3:21,188084,4.2,2013.178465,43.5548,38.7548,20.85
7/3/2013 21:50,188142,4.3,2013.180576,36.1693,40.8147,20.62
10/3/2013 10:04,188383,4,2013.187451,43.3892,38.674,21.95
12/3/2013 20:47,188611,4.1,2013.194153,29.0583,39.1203,12.81
13/03/2013 18:28:11,188718,4.1,2013.196629,34.381,40.1163,19.06
15/03/2013 16:21:35,188854,4.2,2013.201868,27.8003,35.6142,29.74
19/03/2013 12:44:31,189129,4.5,2013.212413,29.59,42.0992,46.11
20/03/2013 17:14:47,189228,4,2013.215667,28.8598,35.4533,27.84
1/4/2013 16:54,190216,4.2,2013.248506,26.0055,38.8478,36.74
4/4/2013 6:34,190445,4.1,2013.255545,37.121,37.3193,8.95
14/04/2013 18:25:21,191425,4,2013.284295,36.2097,37.3075,19.96
19/04/2013 20:50:00,191862,4,2013.298269,37.1225,37.3173,8.2
21/04/2013 01:45:38,192000,4.4,2013.301571,28.1948,36.1927,50.96
25/04/2013 22:54:14,192536,4.4,2013.314943,37.1127,37.3105,12.01
27/04/2013 14:04:17,192737,4,2013.319415,25.9223,40.0497,26.01
28/04/2013 16:30:53,192881,4.2,2013.322433,27.7677,36.9433,21.74
1/5/2013 6:47,193105,4.2,2013.329543,37.1017,37.306,7.89
1/5/2013 6:50,193108,4.4,2013.329549,37.114,37.298,13.26
6/5/2013 18:33,193741,4.3,2013.344584,37.13,37.3033,12.36
15/05/2013 07:09:58,194542,4.4,2013.367941,41.1835,39.0063,15.64
15/05/2013 16:52:27,194591,4.3,2013.36905,30.5023,36.9835,53.53
16/05/2013 03:02:01,194623,4.6,2013.370209,28.4208,36.9827,25.43
16/05/2013 21:26:39,194737,4.2,2013.372311,28.3715,37.0218,16.61
29/05/2013 14:43:31,196037,4,2013.40716,29.0983,39.1362,7
4/6/2013 4:12,196545,4.3,2013.422398,37.3748,38.6155,15.76
9/6/2013 14:18,197002,4.1,2013.437251,29.022,39.1392,15.61
9/6/2013 15:15,197006,4,2013.437358,26.784,38.8048,26.69
12/6/2013 19:02,197279,4.6,2013.44601,43.6905,38.6247,15.91
15/06/2013 17:03:15,197523,4.4,2013.454002,26.4014,34.7649,30.35
16/06/2013 10:34:39,197577,4,2013.456002,43.5823,38.8797,17.52
16/06/2013 20:31:38,197606,4.1,2013.457138,37.0793,38.1072,13.05
19/06/2013 13:02:37,197823,4.2,2013.464503,27.2833,35.7672,7.29
21/06/2013 18:26:40,198013,4.2,2013.470599,27.9318,36.6242,83.41
27/06/2013 23:03:02,198551,4.1,2013.487563,31.2353,36.7512,50.65
30/06/2013 13:16:14,198725,4,2013.494666,27.5278,36.0027,30.75
12/7/2013 0:36,199626,4.3,2013.526098,25.946,40.3738,27.85
17/07/2013 11:44:18,200063,4,2013.541066,31.2278,36.1025,30.94
21/07/2013 21:43:41,200397,4.3,2013.553165,33.5258,41.1153,13.44
24/07/2013 12:59:10,200623,4,2013.560387,32.3902,41.719,20.09
25/07/2013 23:05:48,200723,4.1,2013.56428,26.8428,37.3902,25.43
26/07/2013 00:22:54,200732,4.3,2013.564427,35.8673,36.0573,25.78
28/07/2013 18:57:55,200963,4.4,2013.572028,34.3733,40.9952,17.37
30/07/2013 05:33:07,201060,5.3,2013.575976,25.7902,40.3028,20.01
31/07/2013 13:18:14,201215,4,2013.579601,31.331,36.0485,42.54
7/8/2013 5:20,201698,4.4,2013.59787,29.416,39.2092,20.86
11/8/2013 17:23,201953,4.7,2013.610204,27.9205,34.1583,25.22
17/08/2013 18:16:31,202367,4.5,2013.626744,29.1193,40.4132,14.34
28/08/2013 06:26:08,203144,4.2,2013.655529,38.9065,38.3793,18.24
29/08/2013 06:20:34,203236,4.3,2013.658258,27.459,40.3493,26.15
2/9/2013 10:34,203551,4.1,2013.669701,27.7542,35.117,7.27
16/09/2013 10:31:39,204550,4.5,2013.708051,41.4348,39.0297,19.46
17/09/2013 20:40:50,204653,4.9,2013.71195,41.3988,39.0516,19.01
18/09/2013 18:22:41,204825,4.3,2013.714427,41.6773,39.6987,11.24
21/09/2013 02:15:44,205037,4.5,2013.720806,43.4187,38.6735,17.03
21/09/2013 11:31:08,205066,4,2013.721863,31.1517,35.8103,42.49
26/09/2013 02:55:37,205459,4,2013.734581,43.532,38.8597,14.85
4/10/2013 22:50,206148,4.3,2013.758772,42.9488,39.988,21.27
18/10/2013 01:26:46,206954,4.3,2013.794686,27.3967,36.7517,113.45
23/10/2013 12:24:22,207302,4.5,2013.809635,34.3323,36.3508,21.35
30/10/2013 03:17:11,207817,4,2013.827772,27.5408,36.9088,22.18
30/10/2013 08:28:05,207844,4,2013.828364,28.8398,34.7807,10.04
30/10/2013 22:40:32,207904,4,2013.829986,43.2338,38.6801,21.51
7/11/2013 6:39,208489,4.1,2013.850075,36.242,37.37,17.57
13/11/2013 07:13:45,208957,4.4,2013.866579,27.746,34.771,4
24/11/2013 20:49:37,209540,4.9,2013.898268,31.876,40.765,19.7
27/11/2013 04:13:37,209624,4.5,2013.904592,27.9051,40.8338,18.83
27/11/2013 04:21:36,209625,4,2013.904607,27.908,40.8155,9.06
8/12/2013 17:31,209846,5,2013.936248,31.257,36.692,65
18/12/2013 21:20:07,209948,4.1,2013.964079,25.516,39.8753,17.11
19/12/2013 02:03:36,209958,4.2,2013.964619,28.7518,34.8995,42.29
24/12/2013 02:17:43,210010,4.1,2013.978344,43.5106,38.8776,0
24/12/2013 23:10:52,210028,4.1,2013.980728,26.4166,35.1638,7.97
25/12/2013 18:11:37,210037,4.1,2013.982899,31.0406,36.9883,52.38
28/12/2013 15:21:03,210047,6,2013.990793,31.332,36.048,43.6
7/1/2014 19:41,210384,4,2014.018686,26.141,39.7968,12.1
10/1/2014 7:20,210552,4,2014.025496,27.9588,39.4531,15.14
10/1/2014 13:20,210566,4,2014.026181,36.247,37.264,8.31
13/01/2014 10:51:26,210764,4.1,2014.034116,26.1363,39.8125,12.1
29/01/2014 10:02:33,213796,4.1,2014.077859,29.062,36.0668,40.7
14/02/2014 00:33:39,214713,4.5,2014.120612,36.037,36.7523,15.67
18/02/2014 21:51:35,215936,4.6,2014.134002,43.563,38.8368,11.67
22/02/2014 15:42:06,216189,4.4,2014.144258,36.4001,37.429,11.55
2/3/2014 4:25,216736,4.2,2014.16489,35.1893,36.7391,25.3
5/3/2014 12:03,216955,4,2014.173979,43.1888,38.6781,6.84
6/3/2014 15:15,217017,4.3,2014.177084,31.371,35.9801,39.48
15/03/2014 05:29:34,217577,4.1,2014.200627,25.5008,37.616,15.19
18/03/2014 09:28:46,219703,4.2,2014.209301,43.549,38.859,9.2
18/03/2014 14:33:10,219724,4,2014.20988,43.5828,38.8508,8.55
26/03/2014 14:00:14,221245,4,2014.231736,38.5763,38.1253,12.25
27/03/2014 13:12:40,221399,4,2014.234385,27.8685,35.146,33.52
3/4/2014 13:56,221974,4.2,2014.253646,42.972,37.8451,12
7/4/2014 1:01,222180,4.1,2014.263131,31.7008,35.9943,25.97
16/04/2014 23:49:52,224018,4.2,2014.290392,31.3651,36.2666,29.1
19/04/2014 23:39:58,224290,4,2014.298592,28.8783,37.0345,14.17
21/04/2014 13:05:54,224430,4,2014.302865,31.582,35.3996,58.41
1/5/2014 7:36,225109,4.2,2014.329635,37.3521,39.455,6.97
1/5/2014 14:16,225140,4.1,2014.330396,27.051,38.0225,8.23
1/5/2014 17:33,225154,4.1,2014.330772,27.4613,37.0261,11.18
3/5/2014 4:46,225308,4.1,2014.334792,28.8631,36.3276,32.25
5/5/2014 5:05,225432,4.3,2014.340308,31.0761,36.0475,50.22
24/05/2014 09:25:01,226769,6.5,2014.392856,25.2801,40.3035,25.48
24/05/2014 09:31:18,226770,5.3,2014.392868,26.3058,40.3951,6.98
24/05/2014 14:49:15,226860,4.5,2014.393473,26.0231,40.3816,11.87
25/05/2014 11:38:38,227148,4.8,2014.39585,26.1851,40.4128,20.71
25/05/2014 11:47:54,227149,4.5,2014.395867,26.041,40.4411,28.65
26/05/2014 21:28:37,227419,4.1,2014.399712,25.02,40.2476,15.29
27/05/2014 00:16:16,227429,4.3,2014.400031,43.5591,38.8628,12.38
28/05/2014 00:03:41,228564,4.3,2014.402747,42.3998,40.4911,10.61
28/05/2014 03:59:51,228592,4.1,2014.403196,26.177,40.3923,12.07
30/05/2014 04:06:21,228830,4.1,2014.408688,25.6383,40.1746,19.57
9/6/2014 3:38,229750,4.5,2014.436032,36.0651,36.6125,20.56
11/6/2014 3:53,229897,5.2,2014.441541,28.3678,34.9001,50.36
11/6/2014 16:42,229941,4.4,2014.443003,43.1288,38.5696,9.61
13/06/2014 00:34:52,230061,4.8,2014.446642,27.0975,35.4378,58.73
13/06/2014 16:00:36,230110,4,2014.448403,43.1676,38.6768,7.34
15/06/2014 19:46:54,230313,4.1,2014.454313,25.1253,40.226,10.99
19/06/2014 20:30:47,230635,4.5,2014.465355,32.1423,35.8063,47.95
20/06/2014 13:59:42,230676,4.3,2014.467351,28.5753,36.3646,49.42
23/06/2014 10:13:09,230872,4,2014.475139,36.3891,40,6.59
26/06/2014 16:22:07,232084,4.1,2014.48406,25.648,39.6745,11.59
29/06/2014 11:19:05,232274,4.2,2014.491703,27.6946,35.1795,10.86
3/7/2014 5:04,232491,4.5,2014.50195,27.9231,40.1931,11.75
9/7/2014 23:45,232985,4.2,2014.520519,26.2645,40.4121,21.06
10/7/2014 7:58,233016,4,2014.521458,30.251,35.922,19.5
10/7/2014 18:31,233060,4.2,2014.522663,27.2845,36.5488,22.84
12/7/2014 21:58,233194,4,2014.528536,35.8845,36.5825,20.44
15/07/2014 12:25:52,234353,4.1,2014.535666,29.0041,39.13,9.92
16/07/2014 11:59:29,234431,4,2014.538355,26.2518,40.2411,16.24
18/07/2014 03:58:58,234519,4,2014.54292,26.6198,38.233,13.81
19/07/2014 02:24:31,234591,4.1,2014.54548,43.1265,38.591,12.61
20/07/2014 02:46:49,234650,4,2014.548263,28.11,36.7425,37.97
20/07/2014 14:07:51,234670,4.2,2014.549558,35.8155,41.739,9.03
3/8/2014 22:22,235527,4,2014.588856,29.1678,40.5916,10.17
11/8/2014 22:23,268192,4.1,2014.610775,26.0166,40.321,8.76
13/08/2014 09:42:54,268313,4.1,2014.614808,27.6545,36.9278,15.27
13/08/2014 14:17:39,268338,4,2014.61533,28.4533,34.8731,15.35
14/08/2014 00:59:52,268383,4,2014.616552,27.3595,35.7485,19.36
14/08/2014 12:27:59,268445,4,2014.617861,28.1063,35.9066,21.39
15/08/2014 04:00:17,268492,4,2014.619635,27.3876,37.0156,11.69
21/08/2014 20:37:14,270975,4.6,2014.63797,27.6283,35.5055,4.74
22/08/2014 17:46:24,271035,4.3,2014.640385,27.5105,35.2531,18.3
24/08/2014 13:06:54,271180,4,2014.645333,31.6171,35.4031,12.99
24/08/2014 19:43:31,271188,4.8,2014.646087,30.6368,37.644,7.58
4/9/2014 3:53,272001,4.1,2014.674416,32.4883,41.6153,16.85
4/9/2014 17:43,272055,4.7,2014.675996,24.9058,40.1668,27.08
4/9/2014 21:00,272073,5.2,2014.67637,30.9301,36.172,41.03
12/9/2014 22:55,273650,4.4,2014.698508,31.0308,36.2768,40.23
20/09/2014 02:52:57,274175,4.2,2014.718137,38.72,39.1693,7.62
20/09/2014 23:24:25,274243,4,2014.72048,35.949,41.816,11.9
28/09/2014 08:22:16,275661,4.1,2014.740682,40.9686,38.8356,5.24
30/09/2014 22:16:31,275788,4.2,2014.747748,27.0591,35.148,15.42
1/10/2014 7:16,275807,4.2,2014.748776,29.3695,36.9611,25.37
2/10/2014 12:06,275915,4.3,2014.752067,26.5386,35.7306,16.17
2/10/2014 15:51,275925,4.2,2014.752496,27.0425,36.0818,29.73
4/10/2014 12:27,276040,4.5,2014.757587,26.5293,35.3483,8.72
6/10/2014 18:08,276169,4.3,2014.763714,26.7833,35.1151,12.59
11/10/2014 6:42,276423,4,2014.776108,27.0596,38.1873,10.7
16/10/2014 06:10:33,276823,4,2014.789746,30.9703,35.7863,50.72
16/10/2014 06:48:29,276824,4.6,2014.789818,26.6663,35.7536,41.66
18/10/2014 13:41:35,276954,4,2014.796084,30.9963,35.8325,21.34
20/10/2014 21:54:02,278060,4,2014.8025,31.0676,35.9386,35.25
21/10/2014 03:03:57,278080,4.1,2014.80309,27.1045,38.169,11.74
21/10/2014 12:01:46,278115,4,2014.804113,39.6585,39.9795,12.83
22/10/2014 17:11:05,278200,4.5,2014.807441,30.1001,40.4113,7.68
30/10/2014 14:35:44,278728,4.4,2014.829063,42.1101,38.7235,12.23
9/11/2014 23:24,279284,4.4,2014.857467,26.583,34.619,84.6
10/11/2014 6:16,279299,4.8,2014.858251,28.7345,37.1163,14.46
11/11/2014 4:30,279403,4,2014.860788,32.1141,34.0466,26.08
12/11/2014 16:25,279524,4,2014.864889,31.478,36.002,22.5
15/11/2014 07:30:15,279680,4,2014.87209,28.9978,39.3255,12.19
15/11/2014 20:23:30,279745,4.2,2014.873561,28.816,36.428,6.02
26/11/2014 00:04:47,281490,4,2014.901379,29.0036,39.335,8.72
26/11/2014 05:05:32,281509,4.2,2014.901951,27.7096,36.907,20.83
28/11/2014 02:30:06,282634,4.3,2014.907135,29.0056,39.3318,10.78
30/11/2014 06:38:29,282801,4,2014.913087,29.012,39.3488,8.37
30/11/2014 16:01:01,282832,4.1,2014.914157,26.9195,37.3865,25.14
1/12/2014 22:48,282927,4,2014.917671,26.926,35.1891,25.98
2/12/2014 20:15,282992,4.3,2014.92012,25.1758,40.2465,27.03
4/12/2014 5:35,283080,4,2014.923926,29.1588,35.9763,37.67
4/12/2014 21:16,283126,4.6,2014.925716,26.094,38.5991,12.06
6/12/2014 1:45,283239,5.1,2014.928967,26.2741,38.904,22.48
6/12/2014 8:36,283288,4.1,2014.92975,26.2463,38.9113,7.83
16/12/2014 09:02:13,284923,4.3,2014.957196,27.0845,40.1298,17.35
28/12/2014 12:43:54,285785,4,2014.990494,28.4806,35.6986,32.42
29/12/2014 08:06:22,285828,4.5,2014.992706,26.2845,38.8883,17.32
5/1/2015 11:54,286227,4.4,2015.012317,26.4563,35.0483,9.39
6/1/2015 22:16,286283,4.1,2015.016242,34.4013,36.954,14.47
8/1/2015 18:44,286390,4.6,2015.021318,36.8058,37.0901,8
10/1/2015 4:32,286501,4.3,2015.025175,27.0678,38.2026,7.86
12/1/2015 10:00,286691,4.1,2015.03128,26.7293,34.7375,9.6
17/01/2015 00:42:34,286968,4,2015.043917,30.3785,39.8775,5.08
17/01/2015 01:59:39,286971,4,2015.044063,26.7611,34.989,4.85
21/01/2015 13:58:04,287267,4.4,2015.056389,42.8243,38.316,13.59
22/01/2015 19:27:46,288229,4.3,2015.059756,36.3098,37.3638,7.85
23/01/2015 10:19:43,288258,4.3,2015.061453,28.5788,40.0455,13.02
2/2/2015 4:41,288850,4.1,2015.088206,26.0295,40.3083,14.63
4/2/2015 2:48,288958,4.1,2015.09347,42.7166,38.041,5.66
9/2/2015 22:52,289348,4.3,2015.109461,40.1351,39.4301,13.01
10/2/2015 4:01,289356,4.6,2015.110049,35.9605,36.012,23.68
10/2/2015 5:31,289364,4.3,2015.11022,28.482,35.4401,24.55
10/2/2015 8:56,289370,4.5,2015.11061,30.069,37.1475,11.86
14/02/2015 19:49:16,290586,4,2015.122811,27.2223,35.0068,6.81
16/02/2015 11:52:42,290698,4.7,2015.127383,30.0865,37.1478,31.23
27/02/2015 22:25:06,291343,4.1,2015.158724,26.3623,38.6773,25.29
8/3/2015 16:40,291867,4,2015.182726,27.2796,35.6603,28.13
11/3/2015 23:40,292063,4,2015.191744,27.4646,35.2855,5.44
12/3/2015 0:39,292067,4.5,2015.191856,27.5533,35.3373,7.44
12/3/2015 20:24,292112,4.2,2015.19411,27.587,35.5235,14.6
16/03/2015 20:09:33,292378,4,2015.205041,27.904,36.5195,18.22
17/03/2015 10:11:20,292424,4.4,2015.206643,26.6466,36.5913,27.11
27/03/2015 01:42:41,293126,4.1,2015.233072,27.199,37.9521,7.87
27/03/2015 23:34:54,293183,5,2015.235569,26.576,35.7295,56.13
28/03/2015 10:08:16,293209,4.1,2015.236774,36.3895,37.4551,14.64
6/4/2015 16:42,293836,4.3,2015.262182,27.542,35.464,41.2
8/4/2015 13:33,293958,4.4,2015.267301,27.721,35.1661,7.68
9/4/2015 20:50,294006,4,2015.270871,31.2451,35.5013,22.48
14/04/2015 08:00:02,294268,4.3,2015.283105,26.6486,34.6261,14.37
16/04/2015 18:07:37,294406,5.9,2015.289741,26.7275,34.8643,12.34
16/04/2015 19:02:15,294410,4.9,2015.289844,26.9335,35.3396,11.76
16/04/2015 20:01:14,294414,4.2,2015.289957,26.7661,35.5256,7.87
16/04/2015 20:15:49,294415,4.3,2015.289984,27.0021,35.1821,12.24
16/04/2015 21:52:26,294419,4.1,2015.290168,26.9716,35.5426,17.74
17/04/2015 11:49:56,294454,4,2015.291762,38.8056,37.528,10.94
18/04/2015 03:59:34,294534,4,2015.293606,26.6823,35.203,11.69
19/04/2015 23:36:50,295620,4,2015.298586,26.8673,35.3078,6.51
20/04/2015 07:42:59,295657,4,2015.299511,26.8145,35.0756,10.94
21/04/2015 01:57:33,295701,4.2,2015.301594,26.5416,34.931,7.91
22/04/2015 20:19:53,295800,4.2,2015.306431,26.6103,35.135,7.24
22/04/2015 22:17:35,295807,4.2,2015.306654,26.919,35.124,30.9
24/04/2015 04:08:34,295863,4.1,2015.310062,26.7098,35.1831,7.12
27/04/2015 14:16:25,296109,4,2015.319438,26.5533,35.0186,6.96
28/04/2015 07:59:28,296147,4,2015.32146,28.5396,37.057,16.92
28/04/2015 14:01:02,296167,4,2015.322148,43.5206,38.9286,16.47
29/04/2015 04:40:53,296231,4,2015.323822,29.3245,42.1145,23.32
2/5/2015 12:45,296496,4,2015.332964,32.496,40.8573,12.07
11/5/2015 5:01,297088,4.3,2015.356739,26.7825,34.9955,7.09
16/05/2015 18:43:18,297425,4,2015.372,26.8811,35.224,19.93
22/05/2015 02:56:37,298704,4.1,2015.386637,27.2443,35.8961,15.99
22/05/2015 22:09:18,298754,4,2015.38883,26.7763,35.154,7.39
28/05/2015 12:59:21,299051,4.2,2015.404223,26.7396,35.062,6.44
29/05/2015 00:03:48,299080,4.1,2015.405487,26.7278,34.9566,15.85
29/05/2015 08:02:51,299109,4.1,2015.406398,27.5928,36.8703,17.01
1/6/2015 14:54,299315,4,2015.4154,43.882,37.508,12.69
8/6/2015 22:20,299733,4.4,2015.435428,26.9141,35.355,38.73
9/6/2015 21:49,299797,5.1,2015.438109,26.8226,35.1771,12.74
13/06/2015 01:03:15,300017,4,2015.446696,40.1986,38.662,25.11
18/06/2015 01:52:58,300363,4.1,2015.460489,26.6098,35.061,20.93
23/06/2015 22:35:20,300723,4.5,2015.476551,43.179,38.681,30.45
24/06/2015 08:37:16,301742,4.1,2015.477696,27.175,36.753,132.6
6/7/2015 1:03,302539,4.1,2015.50971,26.5638,38.234,15.52
8/7/2015 22:14,302737,4.2,2015.517607,29.5395,37.5645,27.88
9/7/2015 10:41,302790,4.2,2015.519029,26.9136,36.7963,24.99
16/07/2015 13:19:00,303281,4.1,2015.538506,43.2481,39.9061,18.9
24/07/2015 02:39:42,304714,4.8,2015.559208,26.2661,40.2473,18.9
24/07/2015 09:58:40,304760,4.5,2015.560043,26.913,36.75,130.5
25/07/2015 18:35:52,304854,4.2,2015.563767,28.6885,37.1431,15.05
27/07/2015 09:55:09,304975,4,2015.568256,31.1818,36.1506,30.42
29/07/2015 22:00:54,305120,5,2015.575116,35.0361,36.5646,29.68
5/8/2015 9:24,305524,4,2015.592855,26.1483,38.1346,20.79
15/08/2015 19:47:31,308054,4,2015.621437,43.9963,39.4055,9.48
17/08/2015 05:49:54,308126,4.2,2015.625323,27.8086,33.9088,7.93
18/08/2015 21:19:43,309090,4.6,2015.629832,31.3593,35.6586,51.11
18/08/2015 21:58:10,309091,4.1,2015.629905,31.3591,35.5363,24.97
23/08/2015 01:57:20,309305,4,2015.641319,35.6898,37.4988,9.84
24/08/2015 06:27:19,309373,4,2015.644573,43.0441,38.6403,3.04
26/08/2015 23:01:44,309509,4,2015.651944,36.9338,37.3283,10.2
1/9/2015 14:14,309823,4.2,2015.667378,42.992,37.4725,14.95
3/9/2015 8:23,309933,4.1,2015.67219,29.1225,39.1226,10.24
7/9/2015 0:37,310175,4.4,2015.682263,40.1901,39.1676,17.42
7/9/2015 4:33,310201,4,2015.682713,43.9476,39.3966,7.6
10/9/2015 8:12,310389,4.8,2015.691348,26.27,38.8306,4.63
